qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
6693fadf-29f0-4243-ac95-35e9d53f4c26,What must a Petroleum Exploration Reporting Entity include in its quarterly report to comply with the disclosure requirements?,"The report must include details of exploration and production activities, expenditure summaries, and information on petroleum tenements, disclosed within one month after the quarter ends.",Quarterly Reports Petroleum Exploration Reporting Entities. A Petroleum Exploration Reporting Entity must disclose the report required by Rule 12.13.1 no later than one month after the end of the quarter.,"Quarterly Reports – Petroleum Exploration Reporting Entities. A Petroleum Exploration Reporting Entity must disclose a report for each quarter of its financial year containing the following information in respect of the Petroleum Exploration Reporting Entity and all controlled entities, on a consolidated basis, if applicable: (1) details of the activities relating to Petroleum: (a) Exploration, or a statement that there have been no activities relating to Exploration; and (b) production and development, or a statement that there have been no activities relating to mining production and development; (2) a summary of any expenditure incurred relating to Petroleum: (a) Exploration activities; and (b) production and development; (3) the Petroleum Tenements held at the end of the quarter, their location and the percentage interest held, including the beneficial interests in farm-in or farm-out agreements; (4) the Petroleum Tenements, including beneficial interests in farm-in or farm-out agreements, acquired or disposed of during the quarter, and their location; (5) at least once every 12 months, the Summary of Reserves and Resources required by Rule 12.14.1 unless it is included in the Petroleum Exploration Reporting Entity’s annual report; and (6) when the previous, and upcoming, disclosure required by (5) was, and is, to be disclosed.",,,,,
6955dab4-c1ba-45bd-b9e1-b20690dbd093,Under what conditions must the Regulator permit and accompany an on-site inspection requested by a Host Regulator for a Passported Fund?,"The Regulator must permit and accompany the inspection unless it has already started or finished enforcement action, or if judicial proceedings have begun or ended for the same conduct and Persons.","Where the Regulator receives a request from a Host Regulator to carry out an on-site inspection in relation to a Passported Fund, the Regulator shall, subject to Rule 9.3.2, permit such inspection and accompany it during the on-site inspection.","The Regulator may refuse to act on a request by a Host Regulator for cooperation in relation to an inspection in the following circumstances: (a) the Regulator has already commenced, or concluded, enforcement action in respect of the same conduct and the same Persons; or (b) judicial proceedings have already been initiated, or concluded, in respect of the same conduct and the same Persons.",,,,,
6f2644e1-d0b9-4927-9c51-4932a782948e,Under what conditions is a Controller exempt from being a party to a Restriction Agreement if the Listed Entity has a track record of profitability acceptable to the Regulator?,"A Controller is exempt if the Restricted Security is less than 10% of the total asset value of the holder or an intermediate entity, or if the holder is a Listed Entity or similar entity.","Entry into Restriction Agreements and Application of Restriction. A Controller need not be a party to the Restriction Agreement referred to in Rule 9.6.2 if any of the following applies. (1) The value of the Restricted Security is less than 10% of the total value of the assets of: (a) the holder of the Restricted Securities; or (b) an intermediate entity through which the Controller has its interests. (2) The holder, or an intermediate entity through which the Controller has its interests, is: (a) a Listed Entity, or an entity listed on exchange that is a full member of the World Federation of Exchanges; or (b) a trustee, custodian or nominee. (3) The holder is a Person whose Securities are Restricted Securities due to the application of category 2, 4 or 6 of APP 7.","Entry into Restriction Agreements and Application of Restriction. Unless the Regulator decides otherwise, the restrictions in categories 1, 2, 3, 4, 7, 8 and 9 of APP 7 do not apply in relation to a Listed Entity that: (1) qualifies for admission to the Official List pursuant to Rule 2.3.15; (2) has a track record of profitability or revenue acceptable to the Regulator; or (3) in the opinion of the Regulator, has tangible assets with a readily ascertainable value which constitute a substantial proportion of the total value of its assets.",,,,,
7301237a-e2d5-4407-8a05-1c4337c44132,"Under what conditions may the Regulator impose an Individual Capital Requirement on an Authorised Person when calculating capital requirements for Categories 1, 2, 3A, and 5?",When the Risk Capital Requirement is the binding Capital Requirement.,"Where the Risk Capital Requirement is the binding Capital Requirement calculated using the provisions in Section 3.4 the Regulator may impose an Individual Capital Requirement (see Chapter 10) on an Authorised Person. Such a requirement is additional to the Risk Capital Requirement and is, therefore, a component of the Capital Requirement for the Authorised Person.","PART 3– Calculating Capital Requirements. Capital Requirements for Categories 1, 2, 3A and 5",,,,,
796beb8e-befd-4695-a27f-2463247ab727,Under what conditions must an Authorised Person submit its returns using the Electronic Prudential Reporting System (EPRS)?,"An Authorised Person must submit its returns using EPRS unless directed otherwise by the Regulator through a written notice specifying a different form, manner, or frequency.","The Regulator may by way of a written notice direct an Authorised Person to submit its returns in a form, manner or frequency other than as prescribed in Rule 2.3.2. An Authorised Person must continue to submit its returns in accordance with this direction until the Regulator by way of written notice directs otherwise.","An Authorised Person must, subject to Rule 2.3.3: (a) prepare its returns in accordance with the Rules in this Chapter, the instructional guidelines in PRU and elsewhere, and the requirements of the Electronic Prudential Reporting System (EPRS) of the Regulator including the frequency of submission detailed therein; and (b) submit the returns to the Regulator using EPRS.",,,,,
862becbc-c6b6-45ed-88bc-366f537ee840,Under what conditions can a Third Party Provider agree to waive the prohibition on charging for information when the Customer is not a Natural Person?,Charges for information under a Framework Contract. A Third Party Provider may not charge for providing or making available information which is required to be provided or made available under the provisions of Section 20.2.,"Where the Customer is not a Natural Person, the Customer and the Third Party Provider may agree in writing that the following Rules do not apply: (a) Rules 20.2.15 and 20.2.16 (charges for information); (b) Rule 20.7.3 and 20.7.4 (withdrawal of consent); (c) Rule 20.8.2 (revocation of a Payment Order); (d) Rules 20.10.1 and 20.10.2 (requests for refund); (e) Rule 20.11.1 (evidence on authentication and execution); (f) Rule 20.12.5 (liability for charges); and the parties may agree that a different time period applies concerning unauthorised or incorrectly executed Payment Transactions for the purposes of Rule 20.10.1.",Charges for information under a Framework Contract. A Third Party Provider may not charge for providing or making available information which is required to be provided or made available under the provisions of Section 20.2.,,,,,
873c69fe-b0e1-490e-a99f-aafb38d490b1,What must an Authorised Person consider when applying for a Financial Services Permission to operate a Multilateral Trading Facility involving Virtual Assets?,"The Regulator will consider if the facility benefits the Financial Services and Markets industry, improves price discovery or liquidity, and avoids market fragmentation or inefficiency.","GEN Rule 5.2.14 shall apply to an Authorised Person Operating a Multilateral Trading Facility in relation to Virtual Assets, and all references to Investment shall be read as references to Virtual Asset.","In assessing an application for a Financial Services Permission authorising the applicant to Operate a Multilateral Trading Facility or an Organised Trading Facility, the Regulator will have regard to, but is not limited to, considering the following matters: (1) whether the establishment of a Multilateral Trading Facility or Organised Trading Facility is, or is likely to be, in the interests of the Financial Services and Markets industry; (2) whether the Multilateral Trading Facility or Organised Trading Facility will or is likely to lead to more efficient price discovery of, or deepen liquidity in, an Investment; and (3) whether there is any risk of market fragmentation, loss of liquidity or inefficiency in price discovery as a result of the proposed Multilateral Trading Facility or Organised Trading Facility operation.",,,,,
88521d4f-7eac-4334-a476-686a7bd38924,"Under what conditions must Securities not be offered for subscription without a current Prospectus, considering exemptions for certain types of Securities?","Securities must not be offered for subscription without a current Prospectus unless they qualify as Exempt Securities, such as those representing less than 10% of the same class already admitted to trading.","Except where an exemption under Rule 4.3.1 or 4.4.1 applies, the Securities to which a Prospectus relates must not be offered for subscription or sale under an Approved Prospectus unless that Prospectus is a current Prospectus.","For the purposes of section 61(3)(b) of the FSMR the Regulator hereby prescribes the types of Securities that are Exempt Securities: (1) Shares representing, over a period of 12 months, less than 10% of the number of Shares of the same class already admitted to trading on the same Recognised Investment Exchange; (2) Shares issued in substitution for Shares of the same class already admitted to trading on the same Recognised Investment Exchange, if the issue of the Shares does not involve any increase in the issued capital; (3) Securities offered in connection with a Takeover Offer, if a document is available containing information which is regarded by the Regulator as being equivalent to that of a Prospectus; (4) Securities offered, allotted or to be allotted in connection with a merger, if a document is available containing information which is regarded by the Regulator as being equivalent to that of the Prospectus; (5) Securities offered, allotted or to be allotted in connection with a rights issue if: (a) the Securities are of the same class as the Securities already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Securities and the reasons for and details of the Offer; (6) Shares offered, allotted or to be allotted to existing Shareholders free of charge, or in respect of dividends paid out in the form of Shares of the same class as the Shares in respect of which the dividends are paid, if: (a) the Shares are of the same class as the Shares already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Shares and the reasons for and details of the Offer; (7) Securities offered, allotted or to be allotted to an existing or former Director or Employee, or any Close Relative of such a Director or Employee, of the Issuer or a member of the same Group as the Issuer and if: (a) the Securities are of the same class as the Securities already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Securities and the reasons for and detail of the Offer; (8) Shares resulting from the conversion or exchange of other Securities or from the exercise of the rights conferred by other Securities, if the Shares are of the same class as the Shares already admitted to trading on the same Recognised Investment Exchange; or (9) Securities already admitted to trading on another Recognised Investment Exchange or Regulated Exchange (the ""Other Market""), where: (a) the Securities, or Securities of the same class, have been admitted to trading and continuously traded on the Other Market for more than 18 months; (b) the on-going obligations for trading on that Other Market have been complied with; and (c) the Person requesting the admission to trading of the Securities under this exemption makes a summary document in the English language which is approved by the Regulator in accordance with the requirements in section 4.6 and published: (i) containing the information set out in Rule 4.5.2(1)(b); (ii) stating where the most recent and current Prospectus, if any, can be obtained; and (iii) specifying where the financial information disclosed by the Issuer pursuant to its on-going disclosure obligations of the Other Market is available. (10) Securities offered in connection with any issue of Securities under Rules 9.7.1 or 9.7.4, where the Securities are of the same class already admitted to trading on the same Recognised Investment Exchange.",,,,,
8bd00ece-83c8-4162-bebd-49803c0488a0,Under what conditions must an Expert pay compensation for a misleading statement in a Prospectus?,Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.,"For the purposes of liability under section 70(1) of the FSMR, an Expert is a Person accepting responsibility for any statement or report included in whole or in part in a Prospectus if he has given written consent to such inclusion.",Any person prescribed in the Rules made by the Regulator as being liable for a Prospectus is liable to pay compensation to another person who has acquired Securities to which the Prospectus relates and who has suffered loss or damage arising from any untrue or misleading statement in the Prospectus or the omission from it of any material matter required to have been included in the Prospectus by or under these Regulations.,,,,,
8e25564b-fb8d-4ef1-8450-2934d6aa7185,What additional information may the Regulator require from an Applicant to ensure compliance with the Recognition Requirements?,"The Regulator may require further details about the Applicant's constitution, structure, business operations, and compliance arrangements.","The Regulator may require further information, including information specified in Rule 2.15.4, from the Applicant and may need to have discussions with the appropriate authorities in the Applicant's home jurisdiction.","An application should include the following information: (a) Details of the Applicant's constitution including copies of its memorandum and articles of association (or similar or analogous documents) and any agreements between the Applicant, its owners or other Persons relating to its constitution or governance. (b) Details of the Applicant's structure and ownership, including the identity and scale of interests of the Persons who are in a position to exercise significant influence over the management of the proposed Recognised Body, whether directly or indirectly in a structure chart. (c) A full organisation chart and a list of the posts to be held by Key Individuals (with details of the duties and responsibilities) and the names of the Persons proposed for these appointments when these names are available. (d) Copies of the Applicant's proposed Regulatory Provisions. (e) Information, evidence and explanatory material (including supporting documentation) necessary to demonstrate to the Regulator that the Recognition Requirements will be met. (f) Details of all business to be conducted by the Applicant, whether or not a Regulated Activity. (g) Details of the facilities which the Applicant plans to operate, including details of the trading platform, settlement arrangements, Clearing Services and custody services which it plans to supply. (h) Copies of the last three annual reports and accounts and, for the current financial year, quarterly management accounts. (i) Its business plan for the first three years of operation as a Recognised Body. (j) Details of its auditors, bankers, solicitors and any Persons providing corporate finance advice or similar services (such as reporting accountants) to the Applicant. (k) Details of any Regulatory Functions to be outsourced or delegated, with copies of relevant agreements. (l) Details of information technology systems and of arrangements for their supply, management, maintenance and upgrading, and security. (m) Details of all plans to minimise disruption to operation of its facilities in the event of the failure of its information technology systems. (n) Details of internal systems for financial control, arrangements for risk management and insurance arrangements to cover operational and other risks. (o) Details of its arrangements for managing any counterparty risks, including details of margining systems, guarantee funds and insurance arrangements. (p) Details of internal arrangements to safeguard confidential or privileged information and for handling conflicts of interest. (q) Details of arrangements for complying with the notification rules and other requirements to supply information to the Regulator. (r) Details of the arrangements to be made for monitoring and enforcing compliance with its rules and with its Clearing, settlement and default arrangements. (s) A summary of the legal due diligence carried out in relation to ascertaining the enforceability of its rules (including Default Rules) and arrangements for margin against any of its Members based outside the Abu Dhabi Global Market, and the results and conclusions reached. (t) Details of the procedures to be followed for declaring a Member in default, and for taking action after that event to close out positions, protect the interests of other Members and enforce its Default Rules. (u) Details of membership selection criteria, rules and procedures. (v) Details of arrangements for recording transactions effected by, or cleared through, its facilities. (w) Details of arrangements for detecting Market Abuse or Financial Crime, including arrangements for complying with money laundering law. (x) Details of criteria, rules and arrangements for selecting Financial Instruments to be admitted to trading on a Recognised Investment Exchange, or to be cleared by a Recognised Clearing House and, where relevant, details of how information regarding Financial Instruments will be disseminated to users of its facilities. (y) Details of arrangements for cooperating with the Regulator and other appropriate authorities, including draft memoranda of understanding or letters. (z) Details of the procedures and arrangements for making and amending rules, including arrangements for consulting on rule changes. (aa) Details of disciplinary and appeal procedures, and of the arrangements for investigating complaints. (bb) Any information required in accordance with directions issued by the Regulator. (cc) The appropriate fee.",,,,,
904f4772-9824-4a24-ae1b-e7bee1c7dd91,What steps must an Authorised Person follow to calculate the exposure value for derivative contracts with a one-way margining agreement in favor of their counterparty?,Calculation of RC for unmargined transactions. Derivative contracts with a one-way margining agreement in favour of the Authorised Person's counterparty must be treated as unmargined transactions.,"In relation to on-balance sheet items: a. for SFTs, the Exposure value should be calculated in accordance with IFRS and the Netting requirements referred to in Rule 4.9.14; b. for Derivatives, including written credit protection, the Exposure value should be calculated as the sum of the on-balance sheet value in accordance with IFRS and an add-on for potential future Exposure calculated in accordance with Rules A4.6.14 to A4.6.21 of App 4; and c. for other on-balance sheet items, the Exposure value should be calculated based on their balance sheet values in accordance with Rule 4.9.3.",Calculation of RC for unmargined transactions. Derivative contracts with a one-way margining agreement in favour of the Authorised Person's counterparty must be treated as unmargined transactions.,,,,,
a3522b59-b256-4dc7-a8b6-a0d2c8261220,What must a Person granted a designation under Rule 10.1.1 do regarding the annual designation fee when the designation is granted mid-year?,"The Person must pay a prorated portion of the $2,000 fee based on the months remaining in the calendar year.","In accordance with Rule 1.2.2, for Rule 10.2.1(a) the portion due of the annual designation fee is to be based on the number of months remaining until the end of the calendar year.","A Person granted a designation under Rule 10.1.1 must pay to the Regulator an annual designation fee of $2,000: (a) prorated for the remainder of the calendar year following the initial granting of the designation; and (b) for subsequent calendar years commencing 1 January, payable in full to the Regulator on or before 31 January of the calendar year to which the fee relates.",,,,,
a79fcfd3-3240-41c7-98d1-6e745115819b,What requirements must an Authorised Person operating a Multilateral Trading Facility with Virtual Assets meet under MIR Chapter 5 when specific items are involved?,An Authorised Person must comply with MIR Rules 5.1 - 5.3 and Rule 5.4.1 in the circumstances identified in specific items.,"MULTILATERAL TRADING FACILITIES AND VIRTUAL ASSETS Guidance in relation to Applicable Rules COBS Rule 17.7.4 specifies that certain notification requirements applicable to Recognised Investment Exchanges under MIR Rules 5.1, 5.3 and certain information requirements under MIR Rule 5.4.1 apply to MTFs (using Virtual Assets). These are additional requirements applicable to MTFs using Virtual Assets. MTFs using Virtual Assets will also need to comply with any other applicable notification requirements, including those set out in paragraph 29 of this Guidance in relation to the use of additional Accepted Virtual Assets.","An Authorised Person that is Operating a Multilateral Trading Facility in relation to Virtual Assets must comply with the following requirements set out in MIR, Chapter 5: (a) Rules 5.1 - 5.3; and (b) Rule 5.4.1, in the circumstances identified in Items 19, 20, 24 (a) and (b), 27, 28, 32, 33, 35, 37, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 60, 61 and 62.",,,,,
a956c76c-54cd-448a-b3ec-a1120980fac5,What must a Third Party Provider include in the Governing Contract regarding communication to ensure proper notification of a transaction refusal?,The Governing Contract must specify the agreed means of communication for notifications between the Third Party Provider and the Customer.,Refusal of Third Party Transactions. The Third Party Provider must provide the notification in the agreed manner of the refusal as set out in Rule 20.2.2.,"Unless otherwise agreed in writing between a Third Party Provider and their Customer, the Governing Contract between the Third Party Provider and their Customers must contain the following information – (a) about the Third Party Provider: (i) the name of the Third Party Provider; (ii) the address and contact details of the Third Party Provider’s office in ADGM; (iii) the name of the Regulator of the Third Party Provider, and details of the Third Party Provider’s Financial Service Permission; (b) about the Third Party Services: (i) a description of the main characteristics of the Third Party Services to be provided; (ii) the information or unique identifier that must be provided by the Customer in order for a Third Party Transaction to occur; (iii) the form and procedure for giving consent to a Third Party Transaction; (iv) the time of receipt of a Third Party Transaction; (v) the maximum time taken for the Third Party Services to be provided; and (vi) any limits for the use of the Third Party Services; (c) about charges and exchange rates: (i) details of all charges payable by the Customer to the Third Party Provider, including those connected to information which is provided or made available and, where applicable, a breakdown of the amounts of all charges; (ii) where relevant, details of the exchange rates to be applied or, if Reference Exchange Rates are to be used, the method of calculating the relevant date for determining such Reference Exchange Rates; (iii) where relevant and if agreed, the application of changes in Reference Exchange Rates and information requirements relating to any such changes; (d) about communication: (i) the means of communication agreed between the parties for the transmission of information or notifications including, where relevant, any technical requirements for the Customer’s equipment and software for receipt of the information or notifications; (ii) the manner in which and frequency with which information under this Chapter is to be provided or made available; (iii) what information relating to the Customer will be transferred to the Customer’s Financial Institution as part of a Third Party Transaction; (iv) the Customer’s right to receive the revised terms of the Governing Contract and any other information in accordance with Rule 20.2.5; (e) about safeguards and corrective measures: (i) how and within what period of time the Customer must notify the Third Party Provider of any unauthorised or incorrectly executed Third Party Transaction; (ii) the secure procedure by which the Third Party Provider will contact the Customer in the event of suspected or actual fraud or security threats; (iii) where relevant, the conditions under which the Third Party Provider proposes to reserve the right to stop or prevent a Third Party Transaction from being executed; (iv) the Customer’s liability under Rule 20.12.6 including details of any limits on such liability; (v) the Third Party Provider’s liability for unauthorised Third Party Transactions under Rule 20.12.5; (vi) the conditions for the payment of any refund to the Customer under this Chapter (f) about changes to and termination of the contractual arrangement: (i) where relevant, the proposed terms under which the Customer will be deemed to have accepted changes to the Governing Contract in accordance with Rule 20.2.6, unless they notify the Third Party Provider that they do not accept such changes before the proposed date of their entry into force; (ii) the duration of the Governing Contract; (iii) where relevant, the right of the Customer to terminate the Governing Contract and any agreements relating to termination in accordance with Rule 20.2.6. (g) about redress: (i) any contractual clauses on the law applicable to the Governing Contract and the competent courts; and (ii) the availability of any alternative dispute resolution procedures, if applicable, for the Customer and the methods for having access to them.",,,,,
b7c61699-ca2c-43f1-a88c-db5a39724554,When must an Authorised Person apply a 150% risk weight to a past due CR Exposure using the FCSA method?,"An Authorised Person must apply a 150% risk weight when the specific provisions are less than 20% of the outstanding amount of the Exposure, and the unsecured portion is calculated using the FCSA method.","Past due Exposures. For the purposes of Rule 4.12.24, an Authorised Person must calculate the unsecured portion of any CR Exposure that is past due for more than 90 days as follows: (a) for an Authorised Person using the FCSA: Unsecured Portion = E P Cf where: (i) E = E calculated in accordance with Section 4.9; (ii) P = notional amount of eligible credit protection received; and (iii) Cf = fair value of eligible financial Collateral received; or (b) for an Authorised Person using the FCCA: Unsecured Portion = E* P where: (i) E* = E* calculated in accordance with Section 4.9; and (ii) P = notional amount of eligible credit protection received.","Past due Exposures. Subject to Rules 4.12.25 and 4.12.26, an Authorised Person must risk weight the unsecured portion of any CR Exposure that is past due for more than 90 days in accordance with the following table. Risk weights for past due Exposures /Table Start Condition Risk Weight Where specific provisions are less than 20% of the outstanding amount of the Exposure 150% Where specific provisions are no less than 20% of the outstanding amount of the Exposure 100% /Table End",,,,,
b940a131-67f3-482e-a4ec-0b48e5706347,Under what conditions is a Prospectus considered approved by the Regulator?,A Prospectus is considered approved if the Regulator issues a notice of approval and it meets the prescribed requirements in the Rules.,"A Prospectus filed with the Regulator is not an Approved Prospectus for the purposes of section 61(2)(a) of the FSMR unless the Regulator has issued to the Applicant a notice stating its approval: (a) of the Prospectus or the Supplementary Prospectus as the case may be; and (b) in the case of a Prospectus in (a) comprising multiple documents, of all the multiple documents.","For the purposes of subsection ‎(1)— (a) a Prospectus is an Approved Prospectus if it is approved by the Regulator in accordance with the requirements prescribed in the Rules; and (b) a reference to a Prospectus made by or under these Regulations is a reference to an Approved Prospectus, unless the context requires otherwise.",,,,,
b98d1a21-0c6b-4003-b27d-6faee780cf46,What must an Authorised Person include in its Tier 1 Capital calculation to determine the Leverage Ratio?,Tier 1 capital must be calculated as the total of its Common Equity Tier 1 capital (referred to in these Rules as CET1 Capital) and its Additional Tier 1 capital (referred to in these Rules as AT1 Capital).,"An Authorised Person must calculate its Leverage Ratio in accordance with the following methodology: Leverage Ratio = Capital Measure Exposure Measure where: (a) ""Capital Measure"" represents the Tier 1 Capital of the Authorised Person calculated in accordance with Rule 3.9.1; and (b) ""Exposure Measure"" represents the value of Exposures of the Authorised Person calculated in accordance with Rules 3.21.5 and 3.21.6.",Tier 1 capital must be calculated as the total of its Common Equity Tier 1 capital (referred to in these Rules as CET1 Capital) and its Additional Tier 1 capital (referred to in these Rules as AT1 Capital).,,,,,
cfe64bd4-fbd1-4bf2-aa92-bd0478962cdc,"Under what conditions must an Authorised Person consider the Expenditure Based Capital Minimum when calculating capital requirements for Categories 3B, 3C, and 4?","PART 3– Calculating Capital Requirements. Capital Requirements for Categories 3B, 3C and 4",The Expenditure Based Capital Minimum is a component of the calculation of the Capital Requirement under Section 3.6 and is relevant in determining whether the Regulator has to be notified under Rule 3.20.2.,"PART 3– Calculating Capital Requirements. Capital Requirements for Categories 3B, 3C and 4",,,,,
d879fb49-537a-4a94-90d5-9c8d295a026e,Under what conditions can the FSRA cancel a FinTech Participant's FSP when the Authorised Person requests a variation?,"The FSRA can cancel the FSP if the FinTech Participant fails to meet Threshold Conditions or authorisation requirements, or if it's desirable for regulatory objectives.","Cancellation of the FSP. FSRA may cancel the FSP on the application of the FinTech Participant, in accordance with section 32 of the FSMR, or on the initiative of the Regulator, in accordance with section 33 of the FSMR, if it appears to the Regulator that: (a) the FinTech Participant is failing, or is likely to fail, to satisfy the Threshold Conditions made under section 7(2) of the FSMR and set out in paragraph 5.2(a) of this Guidance; (b) it is desirable to exercise this power to further one or more of the Regulators objectives, including, for example, if: i. the FinTech Participant is failing, or is likely to fail, to satisfy the authorisation requirements set out in section 5.2(b) (f) of this Guidance; or ii. the FinTech Participant is failing, or is likely to fail, to satisfy the limitations or conditions set out in section 7.1 of this Guidance; or (c) the FinTech Participant has committed a contravention of the FSMR or any Rules made under the FSMR.",Variation and cancellation of a Financial Services Permission. Variation by the Regulator at the request of an Authorised Person,,,,,
dd099d9e-eb26-475d-8a58-dd625319da11,What must an Authorised Person do to calculate the RWA for Credit Risk Exposures according to the specified measurement methodology?,"An Authorised Person must calculate the value of each Exposure using the specified methodology, categorise it, allocate a Credit Quality Grade and risk weight, calculate the RWA using the formula RWA(CR) = E x CRW, and sum the RWA amounts for all CR Exposures.",The measurement methodology in this Section prescribes the manner of calculation of Exposures for the purpose of determining the Credit RWA for Credit Risk (CR) Exposures as provided in Rule 4.8.3 and for securitisation (SE) Exposures as provided in Rule 4.8.4.,"Calculation of RWA for Credit Risk Exposures (CR Exposures). To calculate its RWA for CR Exposures, an Authorised Person must: (a) calculate the value of the Exposure (represented as ""E"") for every on-balance sheet and every off balance sheet asset in accordance with the Exposure measurement methodology specified in Section 4.9 and recognising the effects of any applicable CRM; (b) categorise that Exposure in accordance with the Rules in Section 4.10; (c) allocate an applicable Credit Quality Grade and risk weight for that Exposure in accordance with the Rules in Section 4.11 and 4.12; (d) calculate the RWA amount for that Exposure using the following formula: RWA(CR) = E x CRW where: (i) ""RWA(CR)"" refers to the risk weighted Exposure amount for that CR Exposure; (ii) ""E"" refers to the Exposure value or amount, for that CR Exposure; and (iii) ""CRW"" refers to the applicable risk weight for that CR Exposure determined in accordance with (b) and (c); and (e) add the RWA amounts calculated in accordance with (d) for all its CR Exposures.",,,,,
df9eb2bf-35cb-4fbd-970a-9e9286f0eb42,Under what conditions can both an individual and another person be held liable for a contravention if the individual is Knowingly Concerned in the contravention of FSMR?,Both individuals are liable if one is Knowingly Concerned in a contravention committed by the other.,"Involvement in contravention. If a person is Knowingly Concerned in a contravention of FSMR or Rules committed by another person then, under section 220 of FSMR, both persons may be held liable for committing a contravention.","General Provisions. Involvement in contraventions If a person is Knowingly Concerned in a contravention of these Regulations committed by another person, the aforementioned person as well as the other person commits the contravention and is liable to be proceeded against and dealt with accordingly.",,,,,
ea2337cb-75d4-466c-9d38-c7d0c2c7b62f,Under what conditions must the Regulator immediately notify the Fund Manager of its decision not to transmit a notice?,The Regulator must not transmit a notice if it believes the Fund Manager or Public Fund is non-compliant with applicable legislation or if refraining is necessary to meet its objectives.,The Regulator shall immediately notify the Fund Manager of its decision not to transmit a notice in accordance with Rule 3.2.5.,"The Regulator shall not transmit a notice under Rule 3.2.4‎(a): (a) if it considers that the Fund Manager or the Public Fund does not comply with, or it has reasonable grounds for determining that the Fund Manager or the Public Fund may in the future not comply with, applicable legislation, including these Rules; or (b) if it considers that it is necessary and appropriate to refrain from doing so in order to meet its objectives.",,,,,
ec31c0e4-166e-4bb2-a5a1-690195369152,Under what circumstances must a Third Party Provider disclose the details of their Financial Service Permission to a Customer?,A Third Party Provider must disclose the details of their Financial Service Permission to a Customer if requested by the Customer during the term of the Governing Contract.,"If the Customer so requests at any time during the term of the Governing Contract, the Third Party Provider must provide the information specified in Rule 20.2.2 as well as any other terms of the Governing Contract.","Unless otherwise agreed in writing between a Third Party Provider and their Customer, the Governing Contract between the Third Party Provider and their Customers must contain the following information – (a) about the Third Party Provider: (i) the name of the Third Party Provider; (ii) the address and contact details of the Third Party Provider’s office in ADGM; (iii) the name of the Regulator of the Third Party Provider, and details of the Third Party Provider’s Financial Service Permission; (b) about the Third Party Services: (i) a description of the main characteristics of the Third Party Services to be provided; (ii) the information or unique identifier that must be provided by the Customer in order for a Third Party Transaction to occur; (iii) the form and procedure for giving consent to a Third Party Transaction; (iv) the time of receipt of a Third Party Transaction; (v) the maximum time taken for the Third Party Services to be provided; and (vi) any limits for the use of the Third Party Services; (c) about charges and exchange rates: (i) details of all charges payable by the Customer to the Third Party Provider, including those connected to information which is provided or made available and, where applicable, a breakdown of the amounts of all charges; (ii) where relevant, details of the exchange rates to be applied or, if Reference Exchange Rates are to be used, the method of calculating the relevant date for determining such Reference Exchange Rates; (iii) where relevant and if agreed, the application of changes in Reference Exchange Rates and information requirements relating to any such changes; (d) about communication: (i) the means of communication agreed between the parties for the transmission of information or notifications including, where relevant, any technical requirements for the Customer’s equipment and software for receipt of the information or notifications; (ii) the manner in which and frequency with which information under this Chapter is to be provided or made available; (iii) what information relating to the Customer will be transferred to the Customer’s Financial Institution as part of a Third Party Transaction; (iv) the Customer’s right to receive the revised terms of the Governing Contract and any other information in accordance with Rule 20.2.5; (e) about safeguards and corrective measures: (i) how and within what period of time the Customer must notify the Third Party Provider of any unauthorised or incorrectly executed Third Party Transaction; (ii) the secure procedure by which the Third Party Provider will contact the Customer in the event of suspected or actual fraud or security threats; (iii) where relevant, the conditions under which the Third Party Provider proposes to reserve the right to stop or prevent a Third Party Transaction from being executed; (iv) the Customer’s liability under Rule 20.12.6 including details of any limits on such liability; (v) the Third Party Provider’s liability for unauthorised Third Party Transactions under Rule 20.12.5; (vi) the conditions for the payment of any refund to the Customer under this Chapter (f) about changes to and termination of the contractual arrangement: (i) where relevant, the proposed terms under which the Customer will be deemed to have accepted changes to the Governing Contract in accordance with Rule 20.2.6, unless they notify the Third Party Provider that they do not accept such changes before the proposed date of their entry into force; (ii) the duration of the Governing Contract; (iii) where relevant, the right of the Customer to terminate the Governing Contract and any agreements relating to termination in accordance with Rule 20.2.6. (g) about redress: (i) any contractual clauses on the law applicable to the Governing Contract and the competent courts; and (ii) the availability of any alternative dispute resolution procedures, if applicable, for the Customer and the methods for having access to them.",,,,,
