qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
61759bcb-1ca9-4b03-933a-f4785795812d,How can a Domestic Firm make sure it can pay its bills on time?,A Domestic Firm must keep enough capital and liquid assets and can use cash or assets that are easy to sell to meet its bills.,"In accordance with Rule 3.2.2 or Rule 3.2.4, an Authorised Person is required to ensure that there is no significant risk that liabilities cannot be met as they fall due. With specific reference to liquidity, an Authorised Person may meet its obligations in a number of ways, including: a. by holding sufficient immediately available cash or readily marketable assets; b. by securing an appropriate matching future profile of cashflows; and c. by further borrowing.","Domestic Firms – maintaining capital resources. An Authorised Person that is a Domestic Firm must: (a) have and maintain, at all times, Capital Resources of the types and amounts specified in, and calculated in accordance with, these Rules; (b) ensure that it maintains capital and liquid assets in addition to the requirement in (a) which are adequate in relation to the nature, size and complexity of its business to ensure that there is no significant risk that liabilities cannot be met as they fall due.",,,,,
64aae025-9c98-449a-b987-39d2556ee1e3,"What must an Authorised Person in Category 1, 2, or 5 do to manage exposure limits with Unrestricted PSIAs?","Exposure limits. An Authorised Person Managing a PSIA, which is an Unrestricted PSIA, must not have an Exposure to a Counterparty, Connected Counterparty, group of Closely Related Counterparties or to a group of Connected Counterparties that exceeds any one of the following percentages of its Capital Resources: (a) 25% if financed by its Capital Resources or Unrestricted PSIAs; or (b) 40% if financed by an aggregate of its own Capital Resources and Unrestricted PSIAs.","Subject to IFR Rule 5.4.15, an Authorised Person in Category 1, 2 or 5 must not incur any Financial Group Large Exposure, including the Financial Group's PSIAus, that exceeds 25% of its Group's Tier 1.","Exposure limits. An Authorised Person Managing a PSIA, which is an Unrestricted PSIA, must not have an Exposure to a Counterparty, Connected Counterparty, group of Closely Related Counterparties or to a group of Connected Counterparties that exceeds any one of the following percentages of its Capital Resources: (a) 25% if financed by its Capital Resources or Unrestricted PSIAs; or (b) 40% if financed by an aggregate of its own Capital Resources and Unrestricted PSIAs.",,,,,
6558b9a8-e6b5-42b5-aed7-d66081387908,Can a Mining Reporting Entity share forecast financial details about a Production Target?,"Yes, if it's about their Mineral Resources and Ore Reserves or material Mining Projects.","A Mining Reporting Entitys disclosure pursuant to Rule 11.9.1 must include: (1) in relation to the assumptions used to determine the forecast financial information: (a) all material economic assumptions employed; (b) if the Mining Reporting Entity considers the material economic assumptions to be commercially sensitive, a statement to that effect and an explanation of the methodology used to determine the material economic assumptions; and Guidance A Mining Reporting Entity that considers certain information relating to the material economic assumptions to be commercially sensitive should refer to paragraphs 47-54 of the Guidance on Mining and paragraphs 127 and 128 of the Guidance on Continuous Disclosure. (c) all other material assumptions utilised. (2) the Production Target from which the forecast financial information is derived (including all the information contained in Rule 11.8.3).",Forecast financial information derived from a Production Target may be disclosed in relation to either a Mining Reporting Entity’s: (1) Mineral Resources and Ore Reserves Holdings; or (2) material Mining Project(s).,,,,,
69b44751-96a0-40f4-9a44-5ff0c69a2797,When does an Authorised Person need to keep and find the Resolution Pack?,"This chapter applies to an Authorised Person where it: (a) holds, safeguards or administers Financial Instruments or Virtual Assets for a Client; (b) acts as Trustee, Eligible Custodian or Fund Manager of Fund; or (c) Otherwise holds Client Money, Relevant Money or Safe Custody Assets in accordance with Chapters 14, 15, 16, or 19, respectively.","An Authorised Person falling within Rule 16.1 must maintain at all times and be able to retrieve, in the manner described in this chapter, the documents and records specified in Rule 16.3.1 and Rule 16.4.1 (the ""Resolution Pack"").","This chapter applies to an Authorised Person where it: (a) holds, safeguards or administers Financial Instruments or Virtual Assets for a Client; (b) acts as Trustee, Eligible Custodian or Fund Manager of Fund; or (c) Otherwise holds Client Money, Relevant Money or Safe Custody Assets in accordance with Chapters 14, 15, 16, or 19, respectively.",,,,,
725f2e9b-c6a2-4fc6-b95e-90912bd86476,Can an Authorised Person add new Digital Securities activities like Arranging Deals in Investments without paying fees?,"Yes, but they must discuss it with their FSRA Supervision Relationship Manager.","FEES Authorisation fees For Digital Securities activities to be conducted by existing ADGM licenced intermediaries or MTFs: a) For Authorised Persons seeking to expand their activities to include Digital Securities activities in relation to a different Regulated Activity, an application for an amendment to the scope to their existing FSP will need to be submitted. The applicable fees will be as set out in FEES Rule 3.8; and b) For an Authorised Person intending to provide Regulated Activities in relation to Digital Securities within the scope of their existing FSP, no fees will apply, subject to paragraph (a) and paragraph 133 below, but firms are required to discuss this with their FSRA Supervision Relationship Manager as early as possible (as there may be wider fee or other supervisory implications).","Regulated Activities Arranging Custody, Advising on Investments or Credit, Arranging Deals in Investments and Insurance Intermediation",,,,,
74d89f0b-fb33-4b1d-9715-95b64d7effa9,When can an Authorised Person get permission to run a Multilateral Trading Facility for Virtual Assets?,"They can get permission if the facility helps the market, makes prices clearer, or increases trading without causing problems.","GEN Rule 5.2.14 shall apply to an Authorised Person Operating a Multilateral Trading Facility in relation to Virtual Assets, and all references to Investment shall be read as references to Virtual Asset.","In assessing an application for a Financial Services Permission authorising the applicant to Operate a Multilateral Trading Facility or an Organised Trading Facility, the Regulator will have regard to, but is not limited to, considering the following matters: (1) whether the establishment of a Multilateral Trading Facility or Organised Trading Facility is, or is likely to be, in the interests of the Financial Services and Markets industry; (2) whether the Multilateral Trading Facility or Organised Trading Facility will or is likely to lead to more efficient price discovery of, or deepen liquidity in, an Investment; and (3) whether there is any risk of market fragmentation, loss of liquidity or inefficiency in price discovery as a result of the proposed Multilateral Trading Facility or Organised Trading Facility operation.",,,,,
833d33d8-f995-49ff-b8f2-a8fd0e1900bf,Can Shares be traded on a Recognised Investment Exchange if they are less than 10% of the same class already listed?,"Yes, if they are less than 10% of the same class already listed, they can be traded.","The prohibition in section 61(1) of the FSMR does not apply, subject to the requirement in Rule 4.4.2, to the admission to trading on a Recognised Investment Exchange of Securities that are Exempt Securities under Rule 4.4.1.","For the purposes of section 61(3)(b) of the FSMR the Regulator hereby prescribes the types of Securities that are Exempt Securities: (1) Shares representing, over a period of 12 months, less than 10% of the number of Shares of the same class already admitted to trading on the same Recognised Investment Exchange; (2) Shares issued in substitution for Shares of the same class already admitted to trading on the same Recognised Investment Exchange, if the issue of the Shares does not involve any increase in the issued capital; (3) Securities offered in connection with a Takeover Offer, if a document is available containing information which is regarded by the Regulator as being equivalent to that of a Prospectus; (4) Securities offered, allotted or to be allotted in connection with a merger, if a document is available containing information which is regarded by the Regulator as being equivalent to that of the Prospectus; (5) Securities offered, allotted or to be allotted in connection with a rights issue if: (a) the Securities are of the same class as the Securities already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Securities and the reasons for and details of the Offer; (6) Shares offered, allotted or to be allotted to existing Shareholders free of charge, or in respect of dividends paid out in the form of Shares of the same class as the Shares in respect of which the dividends are paid, if: (a) the Shares are of the same class as the Shares already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Shares and the reasons for and details of the Offer; (7) Securities offered, allotted or to be allotted to an existing or former Director or Employee, or any Close Relative of such a Director or Employee, of the Issuer or a member of the same Group as the Issuer and if: (a) the Securities are of the same class as the Securities already admitted to trading on the same Recognised Investment Exchange; and (b) a document is made available containing information on the number and nature of the Securities and the reasons for and detail of the Offer; (8) Shares resulting from the conversion or exchange of other Securities or from the exercise of the rights conferred by other Securities, if the Shares are of the same class as the Shares already admitted to trading on the same Recognised Investment Exchange; or (9) Securities already admitted to trading on another Recognised Investment Exchange or Regulated Exchange (the ""Other Market""), where: (a) the Securities, or Securities of the same class, have been admitted to trading and continuously traded on the Other Market for more than 18 months; (b) the on-going obligations for trading on that Other Market have been complied with; and (c) the Person requesting the admission to trading of the Securities under this exemption makes a summary document in the English language which is approved by the Regulator in accordance with the requirements in section 4.6 and published: (i) containing the information set out in Rule 4.5.2(1)(b); (ii) stating where the most recent and current Prospectus, if any, can be obtained; and (iii) specifying where the financial information disclosed by the Issuer pursuant to its on-going disclosure obligations of the Other Market is available. (10) Securities offered in connection with any issue of Securities under Rules 9.7.1 or 9.7.4, where the Securities are of the same class already admitted to trading on the same Recognised Investment Exchange.",,,,,
881c7f10-3743-44b8-9a9a-12c3113fc8f4,Can a Trustee be replaced if they are not independent from the Fund Manager?,"No, a Trustee must be independent from the Fund Manager to be replaced.","The Regulator may grant approval for the replacement of a Trustee only where it has received: (a) a written notice from the Fund Manager of its intention to remove the Trustee and either: (i) a certification that the removal of the Trustee will not adversely affect the interests of the Unitholders and the Fund Manager's ability to comply with its obligations under the Trust Deed, Prospectus, these Rules and the FSMR; or (ii) a Special Resolution of Unitholders approving the Fund Manager's proposal to remove the Trustee and its replacement with another Trustee; and (b) the written consent of the person who agrees to be the replacement Trustee, and that person meets the requirements for a Trustee in Section 114(2) of the FSMR to be able to act as the replacement Trustee.","The Trustee of an Investment Trust must be independent of the Fund Manager of that Investment Trust. A Trustee will not be independent of a Fund Manager if— (a) the Fund Manager or the Trustee holds, or exercise voting rights in respect of, any Shares of the other; (b) the Fund Manager and the Trustee have a common holding company or a common ultimate holding company; (c) the Fund Manager or the Trustee have Directors on its Governing Body, who are also Directors of the other; (d) the Fund Manager or the Trustee has individuals performing Controlled Functions who are also individuals performing Controlled Functions for the other; or (e) the Fund Manager and the Trustee have been involved in the previous two years in any professional or material business dealings, other than acting as Fund Manager or Trustee respectively of any other Fund.",,,,,
8f688158-2e8f-4297-b825-cc784d791dd3,When does a Third Party Provider have to give a refund for a wrong transaction?,"They must give a refund by the next day after confirming the transaction was wrong, unless they think the Customer might be committing fraud.",Third Party Providers liability for unauthorised Third Party Transactions. The requirement to provide a refund within the timeframe prescribed in Rule 20.12.2 does not apply where the Third Party Provider has reasonable grounds to suspect fraudulent behaviour by the Customer.,"Third Party Provider’s liability for unauthorised Third Party Transactions. The Third Party Provider must provide a refund under Rule 20.12.1 as soon as practicable, and in any event no later than the end of the day following the day on which it has confirmed that the Third Party Transaction was unauthorised or incorrectly executed.",,,,,
a3e466be-abfc-438e-850b-c1eaa409510a,"If a Payment Service Provider wants to change the exchange rate, what must they do?",They must make sure the change is neutral and fair to all Payment Service Users.,"Subject to Rule 19.2.7, any proposed changes to: (a) the existing terms of the Framework Contract; or (b) the information specified in Rule 19.2.1, must be provided by the Payment Service Provider to the Payment Service User no later than two months before the date on which they are to take effect.",Any change in the exchange rate used in Payment Transactions must be implemented and calculated in a neutral manner that does not discriminate collectively against Payment Service Users. Termination of a Framework Contract,,,,,
aa7b92e8-0ed3-4206-857f-5d7afced694b,Can using a Recognised Clearing House meet the requirements for transaction settlements?,"Yes, using a Recognised Clearing House or Remote Clearing House is enough to meet the requirements.","REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES Spot Commodity Settlement Facilities (SCSFs) Pursuant to MIR Rule 3.8.1, MTFs/OTFs are required to have satisfactory arrangements for securing the timely discharge of the rights and liabilities of the parties to transactions taking place on its platform. MIR Rule 3.8.2 allows for a RCH or Remote Clearing House to be deemed as sufficient for the purposes of satisfying MIR Rule 3.8.1.",The engagement of a Recognised Clearing House or Remote Clearing House will be deemed sufficient to satisfy Rule 3.8.1.,,,,,
ad71e2df-7ffa-4ddc-855b-2d8f832c8a24,Can the Stabilisation Manager over allot Relevant Securities anytime when creating a register for Price Stabilisation?,"No, Relevant Securities can only be over allotted during the subscription period and at the Offer price.","The Stabilisation Manager must, before carrying out any Price Stabilisation: (a) create a register to record the details relating to the Price Stabilisation as required by Rule 6.2.7 to 6.2.16; and (b) establish and implement systems and controls to keep the register updated.","Conditions for Ancillary Stabilisation Ancillary Stabilisation must be undertaken in accordance with Rule 6.2.8 and with the following: (1) Relevant Securities may be over allotted only during the subscription period and at the Offer price; (2) a position resulting from the exercise of an Overallotment Facility by a Reporting Entity which is not covered by the Greenshoe Option may not exceed 5% of the original Offer; (3) the Greenshoe Option may be exercised by the beneficiaries of such an option only where Relevant Securities have been over allotted; (4) the Greenshoe Option may not amount to more than 15% of the original Offer; (5) the exercise period of the Greenshoe Option must be the same as the Stabilisation Window required under Rule 6.2.8; and (6) the exercise of the Greenshoe Option must be disclosed to the public promptly, together with all appropriate details, including in particular the date of exercise and the number and nature of Relevant Securities involved.",,,,,
b469e070-26af-4eec-ab51-6d55be97dea2,What is the Guidance from the Regulator about?,The Guidance is about non-binding advice that may include notations to the Rules or other issued guidance.,"INTRODUCTION This Guidance is issued under section 15(2) of the Financial Services and Markets Regulations 2015 (FSMR). It should be read in conjunction with FSMR, the relevant Rulebooks of the Financial Services Regulatory Authority (FSRA), the FSRAs Guidance & Policies Manual, its Guidance Regulation of Digital Security Offerings (ICOs) and Virtual Assets under the FSMR (ICO Guidance), its Guidance Regulation of Virtual Asset Activities in ADGM (Virtual Asset Guidance) , and its Guidance Regulatory Framework for Private Financing Platforms.",Guidance is indicative and non binding and may comprise— (a) Guidance made and issued by the Regulator as notations to the Rules; and (b) any Guidance issued by the Regulator which has not been incorporated into the Rules.,,,,,
b653bc02-10d7-4b3e-866b-b7cdecc88a7e,When does someone need to know they have Inside Information if they got it in a special way?,They need to know if they got it by other means and it's reasonable to expect them to know it's Inside Information.,"If a person has Inside Information in any of the circumstances set out in sections 94(a) to (d) then, in the Regulator's view, it is not necessary to show that the person knew that the information concerned was Inside Information. However, if the person has information in the circumstances set out in section 94(e), then that sub- paragraph requires that the person knew, or could reasonably be expected to know, that the information is Inside Information. For that purpose, a person could reasonably be expected to know, if: (a) a normal and reasonable person in the position of the person holding the Inside Information would know or should have known that the person from whom he received such information was an Insider; and (b) a normal and reasonable person in his position who has Inside Information would have known it is Inside Information.","Insiders For the purposes of this Part, an Insider is any person who has Inside Information— (a) as a result of his membership of an administrative, management or supervisory body of a Reporting Entity or an Issuer of Financial Instruments; (b) as a result of his holding in the capital of a Reporting Entity or an Issuer of Financial Instruments; (c) as a result of having access to the information through the exercise of his employment, profession or duties; (d) as a result of his criminal activities; or (e) which he has obtained by other means and which he knows, or could reasonably be expected to know, is Inside Information.",,,,,
c23c3766-f745-4d55-a109-2100089ef26a,What does the Applicant need to show in their application about their business location?,The Applicant needs to show that their head office and registered office are outside the ADGM.,"The written application in Rule 8.1.1 is to include: (a) the business name or trading name the Remote Member intends to use in the ADGM; (b) the address of the Remote Members registered office and head office in its home jurisdiction; (c) the name of the Recognised Body upon which it is applying for membership; (d) the name of, and contact details relating to, the Non-ADGM Financial Services Regulator in its home jurisdiction; and (e) how the Applicant will satisfy the Remote Member Requirements set out in Rule 8.2.1.","The Remote Member Requirements for a Remote Member are that: (a) it agrees in writing to submit unconditionally to the jurisdiction of the Regulator in relation to any matters which arise out of or which relate to its use of the facilities of the Recognised Body; (b) it agrees in writing to submit unconditionally to the jurisdiction of the ADGM Courts in relation to any proceedings in the ADGM, arising out of or related to its use of the facilities of the Recognised Body; (c) it agrees in writing to subject itself to the ADGM legislation and the jurisdiction of the ADGM Courts in relation to its use of the facilities of the ADGM Recognised Body; (d) it is licensed or otherwise authorised to trade on, or use the facilities of, an exchange or clearing house in a jurisdiction acceptable to the Regulator; (e) it is regulated in respect of the trading, or use of facilities in (d), by a Non-ADGM Financial Services Regulator to a standard acceptable to the Recognised Body; (f) the law and practice under which the Remote Member is licensed or otherwise authorised is broadly equivalent to the ADGM regulatory regime as it applies to an ADGM Member; (g) adequate arrangements exist, or will exist, for co-operation between the Regulator and the Non-ADGM Financial Services Regulator responsible for the Remote Member’s licensing and regulation; (h) it carries on business in a jurisdiction other than the ADGM and has its head office and registered office outside the ADGM; (i) subject to Rule 8.2.2, when using the facilities of a Recognised Investment Exchange or Recognised Clearing House, it only does so for the purpose of dealing in investments as either agent or principal, pursuant to the scope of the activities it is licensed to undertake by its Non-ADGM Regulator; and (j) subject to Rule 8.2.3, when undertaking activities on a Recognised Body it does so only for non-ADGM clients.",,,,,
c84ccb77-3805-4c30-9ff7-581f6c08f7e8,What happens if a FinTech Participant can't meet the criteria and the Regulator changes or cancels their permission?,Variation and cancellation of a Financial Services Permission. Variation or cancellation on initiative of the Regulator,"Two-year validity period. If the FinTech Participant is unable to satisfy the above criteria, it will be required to cease carrying on the Regulated Activity of Developing Financial Technology Services within the RegLab. The deadline for ceasing the Regulated Activity will be upon the expiry of its RegLab FSP, or at such time as the Regulator varies or cancels the FSP in accordance with section 33 of the FSMR. Please refer to section 8 below for more details.",Variation and cancellation of a Financial Services Permission. Variation or cancellation on initiative of the Regulator,,,,,
ded58756-9362-4eff-a096-a3862432d54f,Can a Payment Service User get help if the Payment Service Provider doesn't give transaction details?,"Yes, they can get help even if they don't notify the provider within twelve months.","Where the Payment Service Provider has failed to provide or make available information concerning the Payment Transaction in accordance with Section 19.5, the Payment Service User is entitled to redress under the Rules in this Chapter notwithstanding that the Payment Service User has failed to notify the Payment Service Provider within the time period stated in Rule 19.17.1.","A Payment Service User is entitled to redress under this Chapter only if it notifies its Payment Service Provider without undue delay, and in any event no later than twelve months after the debit date, on becoming aware of any unauthorised or incorrectly executed Payment Transaction.",,,,,
e71a4510-9cac-4bc7-a2fe-50cd8abe693f,Can someone have Securities traded on a Recognised Investment Exchange without an Approved Prospectus?,"No, unless the Securities are Exempt Securities, an Approved Prospectus is required.","The prohibition in section 61(1) of the FSMR does not apply, subject to the requirement in Rule 4.4.2, to the admission to trading on a Recognised Investment Exchange of Securities that are Exempt Securities under Rule 4.4.1.","A person shall not, subject to subsection ‎(3)— (a) make an Offer of Securities in the Abu Dhabi Global Market; or (b) have Securities admitted to trading on a Recognised Investment Exchange; unless there is an Approved Prospectus in relation to the relevant Securities.",,,,,
ea450d30-6a12-4176-9e67-18dbd674f365,Can a Recognised Investment Exchange delay publishing big trades?,"Yes, if the trade is big enough and involves a specific Member or Authorised Person and their Client.","Deferrals. The Regulator may permit the requirements of Rule 3.6.1 to be deferred in respect of large volume or for certain types of trades, as specified in Rule 3.6.8, in which case the Recognised Investment Exchange must ensure that the existence of and the terms of the deferral are disclosed to Members and users of their facilities, and to investors.","Deferred publication of large transactions The deferred publication of information in respect of transactions may be authorised, for a period no longer than the period specified in Rule ‎3.6.10 for the class of Financial Instrument and transaction concerned, provided the following criteria are satisfied: (a) the transaction is between a Member or if applicable, Authorised Person, dealing on own account and a Client of that firm; and (b) the size of that transaction is equal to or exceeds the relevant minimum qualifying size, as specified in Rule 3.6.10. In order to determine the relevant minimum qualifying size, all Financial Instruments admitted to trading on a Recognised Investment Exchange shall be classified in accordance with their average daily turnover to be calculated in accordance with Rule 3.6.10.",,,,,
f76dd47b-2d25-4c7f-881f-e9f2a49aab4d,How much does a Cell Company with insurance permission pay yearly to the Regulator?,"An Authorised Person with a Financial Services Permission to carry on either one or both of the Regulated Activities of Effecting Contracts of Insurance or Carrying Out Contracts of Insurance as Principal must pay to the Regulator an annual supervision fee of $50,000 for either or both Regulated Activities.","Cell Companies. An Authorised Person under Rule 3.11.2 or Rule 3.11.4 that operates as a Cell Company must pay to the Regulator an application fee of $1,000 for each Cell that it wishes to add after it has received its Financial Services Permission.","An Authorised Person with a Financial Services Permission to carry on either one or both of the Regulated Activities of Effecting Contracts of Insurance or Carrying Out Contracts of Insurance as Principal must pay to the Regulator an annual supervision fee of $50,000 for either or both Regulated Activities.",,,,,
fb06f643-036e-44bb-aacd-c6cf7890fe9b,When does the Listing Authority send an aware letter to a Reporting Entity?,The Listing Authority sends an aware letter when it thinks a Reporting Entity didn't share important information on time.,"SUPERVISION BY LISTING AUTHORITY Complaints or allegations of non-compliance by Reporting Entities If, as a result of the enquiry, the Listing Authority forms the view that the information is accurate, is Inside Information, and is not within exemption from Disclosure provided by Rule 7.2.2, the Listing Authority will ask the Reporting Entity to make a Disclosure about the matter under Rule 7.2.1. If the information should have been Disclosed earlier, the Listing Authority may issue an aware letter (see paragraphs 187 to 189 above), or take other relevant action.","SUPERVISION BY LISTING AUTHORITY Aware Letters When the Listing Authority has concerns that a Reporting Entity may not have Disclosed Inside Information at the time it should have under Rule 7.2.1, it will typically issue an ‘aware letter’ to the Reporting Entity. The purpose of an ‘aware letter’ is to enable the Listing Authority, and the market in the Listed Entity’s Securities, to be satisfied that the Reporting Entity is in compliance with its continuous disclosure obligations under the Rules. Aware letters are issued under Rule 2.8.2. A Reporting Entity must respond to an ‘aware letter’ by the time specified by the Listing Authority in the letter.",,,,,
0de0969c-ed36-4b66-8c3a-8d1a0e992f64,What must the individual referred to in the requirements provide to confirm that a reconciliation has been conducted according to the section's standards?,A reconciliation performed in accordance with Rule ‎15.9.1 must be reviewed by a member of the Authorised Person who has adequate seniority.,The individual referred to in Rule 15.9.4 must provide a written statement confirming that the reconcilitation has been undertaken in accordance with the requirements of this section.,A reconciliation performed in accordance with Rule ‎15.9.1 must be reviewed by a member of the Authorised Person who has adequate seniority.,,,,,
1aa7b3a4-d050-42d5-8903-d58646161d84,Under what conditions must a Person Under Investigation produce original documents when requested by the Investigator?,The Person Under Investigation must produce original documents when the Investigator issues a written notice specifying the documents required.,"Power to require documents or information . Section 206(1)(b) of FSMR empowers the Investigator to require a person to produce, or procure the production of, specified documents or documents of a specified description. It empowers the Investigator to require production of original documents or copies. The Investigator may retain possession of any original document for as long as is necessary for the purpose for which it was requested.","The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to— (a) attend an interview at a Specified time and place and answer questions; (b) produce at a Specified time and place any Specified Documents or Documents of a Specified description; (c) provide such information as the Investigator may require; (d) provide such assistance as the Investigator may require; or (e) permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",,,,,
287392d5-b3db-4caa-845c-41edf172cf6c,What must an Authorised Person do to calculate the value of its Exposures for the Exposure Measure when determining the Leverage Ratio?,"The Authorised Person must calculate the value of Exposures in accordance with IFRS, ensuring adjustments such as netting on-balance sheet non-Derivative Exposures with specific allowances and avoiding the use of Collateral to reduce exposure values.","An Authorised Person must calculate its Leverage Ratio in accordance with the following methodology: Leverage Ratio = Capital Measure Exposure Measure where: (a) ""Capital Measure"" represents the Tier 1 Capital of the Authorised Person calculated in accordance with Rule 3.9.1; and (b) ""Exposure Measure"" represents the value of Exposures of the Authorised Person calculated in accordance with Rules 3.21.5 and 3.21.6.","For the purpose of determining the Exposure Measure, the value of Exposures of an Authorised Person must be calculated in accordance with the International Financial Reporting Standards (IFRS) subject to the following adjustments: (a) on-balance sheet, non-Derivative Exposures must be net of specific allowances and valuation adjustments (e.g. credit valuation adjustments); (b) physical or financial Collateral, guarantees or other credit risk mitigation techniques must not be used to reduce exposure values of assets; and (c) loans must not be netted with Deposits.",,,,,
293e119f-d31c-409c-a8f7-102a7777e2a8,Under what conditions must the Regulator provide notice of intent to use passporting procedures to Host Regulators?,"The Regulator must provide notice within five Business Days of receiving the notice, unless it determines that the Fund Manager or Private Fund may not comply with applicable legislation.","The Regulator shall: (a) Within five Business Days of receipt of the notice set out in Rule 3.1.2, and subject to Rule 3.1.5, provide notice of the intent to use the passporting procedures under these Rules to the Host Regulator(s) in the relevant Host Jurisdiction(s) where the Passported Fund is intended to be Promoted; and (b) promptly following confirmation from the relevant Host Regulator(s) that its respective Register of Passported Funds has been updated to include the details of the Passported Fund: (i) publish the details of the Passported Fund on the Register of Passported Funds; and (ii) notify the Fund Manager that registration on the Register of Passported Funds is complete.","The Regulator shall not transmit a notice under Rule 3.1.4‎(a): (a) if it considers that the Fund Manager or the Private Fund does not comply with, or it has reasonable grounds for determining that the Fund Manager or the Private Fund may in the future not comply with, applicable legislation including these Rules; or (b) if it considers that it is necessary and appropriate to refrain from doing so in order to further one or more of its objectives.",,,,,
2a58aec4-8fd2-4e39-b87a-9ccdf5935e94,Under what conditions is an Authorised Person classified as Category 3B?,"An Authorised Person is in Category 3B if its Financial Services Permission allows it to provide custody for a fund or act as a trustee of an investment trust, and it does not meet the criteria for Categories 1, 2, 3A, or 5.","Category 3B An Authorised Person is in Category 3B if: (a) its Financial Services Permission authorises it to carry on one or more of the Regulated Activities of: (i) Providing Custody (where it does so for a Fund); or (ii) Acting as the Trustee of an Investment Trust; and (b) it does not meet the criteria of Categories 1, 2, 3A or 5. Guidance A Category 3B Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Providing Custody for a Fund or Acting as Trustee of a Fund, and the absence of authorisation for the activities specified in Rules 1.3.1, 1.3.2 and 1.3.3 that are determinative of its belonging to Category 3B.","An Authorised Person is in Category 2 if: (a) its Financial Services Permission authorises it to carry on one or both of the Regulated Activities of Providing Credit or Dealing in Investments as Principal (not as Matched Principal); (b) its dealing activities are not limited in scope as provided in Rule 1.3.3(1)(a)(i); and (c) it does not meet the criteria of Categories 1 or 5. Category 3A Guidance A Category 3A Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Dealing in Investments as Agent and the absence of authorisation for the activities specified in Rules 1.3.1 and 1.3.2 that are determinative of its belonging to Category 3A. Provided that an Authorised Person carries out the Regulated Activity of Dealing in Investments as Agent in a manner that is wholly incidental to the activity of Managing an Investment Fund or Managing Assets, the Authorised Person shall be regarded as falling within Category 3C.",,,,,
2f4b5fca-b6b0-4e66-839c-47697fa091d9,What must a Petroleum Reporting Entity ensure when making disclosures about Petroleum Resources to fully comply with the Petroleum Reporting Standard and Chapter 12 of the Rules?,A Petroleum Reporting Entity must prepare disclosures in accordance with both the Petroleum Reporting Standard and Chapter 12 of the Rules.,"Rule 12.2.1(1) requires a Petroleum Reporting Entity to fully comply with all binding requirements set out in the Petroleum Reporting Standard (including any tables, appendices or schedules). The Regulator also expects a Petroleum Reporting Entity to fully comply with all non-mandatory requirements set out in the Petroleum Reporting Standard, or explain their non-compliance in accordance with Rule 12.2.2.","Requirements for all disclosures. A disclosure by a Petroleum Reporting Entity that includes a statement about Petroleum Resources, including estimates of Petroleum Reserves, Contingent Resources or Prospective Resources must be prepared in accordance with: (1) the Petroleum Reporting Standard; and (2) this Chapter 12 of the Rules.",,,,,
2fec9f6a-0848-4b62-b945-37cf1911e6b1,What constitutes AT1 Capital when considering the elements defined in Rule 3.11.2 and the eligibility criteria in Rule 3.11.3?,AT1 Capital consists of the sum of capital instruments meeting the eligibility criteria and the related Share premium accounts.,"Additional Tier 1Capital (referred to in these Rules as AT1 Capital) constitutes the sum of AT1 Capital elements in Rule 3.11.2, subject to the deductions stipulated later in this Section.",AT1 Capital consists of the sum of the following capital elements: (a) capital instruments which meet the eligibility criteria laid down in Rule 3.11.3; and (b) the Share premium accounts related to the instruments referred to in (a).,,,,,
35bef794-7a63-4d0c-84e4-2f3e54974f6a,What must a Listed Entity do within two Business Days after issuing Restricted Securities to ensure compliance with the Regulator's consent requirements for a sale during a Takeover?,A Listed Entity must obtain and submit to the Regulator an undertaking from a suitable entity to place a holding lock on the Restricted Securities and not release it without prior written consent.,"Regulators consent to sale of Restricted Securities in a Takeover or Merger. The Regulator will not provide its consent under Rule 9.6.11 unless, to the extent to which they are applicable, all the following requirements are met: (1) where there is an offer for Securities: (a) the offer is for all of the Ordinary Securities or, if the Restricted Securities are not Ordinary Securities, all the Securities in the same class as the Restricted Securities; (b) holders of at least half of the Securities that are not Restricted Securities, to which the offer relates, have accepted; and (c) if the offer is conditional, the offeror and the Security Holder agree in writing that the holding lock (imposed under Rule 9.6.9) be immediately re-imposed for each Security that is not bought by the offeror under the offer; and (2) where the offer is to be conducted by way of a scheme, the Security Holders and the Listed Entity in which the Restricted Securities are held agree in writing that the holding lock imposed under Rule 9.6.9 be immediately re-imposed if the Takeover does not take effect.","Timing and Enforcement. A Listed Entity must obtain, and submit to the Regulator, within two Business Days after the issue of Restricted Securities, an undertaking from a bank, trustee, custodian, Recognised Body, CSD or other entity deemed suitable by the Regulator, to place a holding lock on the Restricted Securities held by it, and not to release the holding lock without the Regulator’s prior written consent.",,,,,
