qa_id,question,expected_answer,source_text,target_text,1_question_valid,2_needed,3_answer_correct,4_final_decision,5_comment
d24919db-02f4-47de-8181-3dd338f641d8,When does the report period start for a Remote Body's first annual report?,It starts after the Recognition Order is made.,The period covered by the report to be submitted under Rule 7.4.1 would most conveniently be one year.,"A Remote Body shall provide the Regulator with an annual report which contains the information set out in Rule ‎7.4.2. In relation to the report: (a) the period covered by such a report starts on the day after the period covered by its last report or, if there is no such report, after the making of the Recognition Order recognising the Remote Body as such, and ends on the date specified in the report or, if no date is specified, on the date of the report. (b) if a Remote Body changes the period covered by its report, it should ensure that the first day of the period covered by a report is the day immediately following the last day of the period covered by the previous report. (c) copies of the report should be sent to the Regulator within two months after the end of the period to which it relates.",,,,,
e2ab5ad1-bf9e-4f04-be46-44eb81d291ac,What must an Authorised Person do if it hasn't met the Combined Buffer Requirement?,It must calculate the maximum distributable amount and not distribute more than that amount.,"Restrictions on distributions. An Authorised Person must: (a) in subsequently taking any of the actions described in Rule 3.19.3(b)(i) and (ii), after having calculated the maximum distributable amount and notified the Regulator, ensure that it distributes no more than its calculated maximum distributable amount; and (b) prepare and submit a capital conservation plan pursuant to Rule 3.19.9.","Restrictions on distributions. Where an Authorised Person fails to meet the Combined Buffer Requirement, it must: (a) calculate the maximum distributable amount in accordance with Rule 3.19.6; and (b) ensure that it does not undertake any of the following actions until such time as it has calculated the maximum distributable amount and notified the Regulator under Rule 3.19.7: (i) make a distribution in connection with CET1 Capital, or create an obligation to pay variable remuneration or discretionary pension benefits, or pay variable remuneration if the obligation to pay was created at a time when the institution failed to meet its Combined Buffer Requirement; or (ii) make payments on AT1 and T2 Capital instruments.",,,,,
f4ce9432-3eab-4339-8d22-9db2737875c5,Can someone trade their own plan without breaking insider rules if the info isn't public?,"Yes, if the info isn't likely to change the price significantly, they can trade their own plan.","Carrying out of own trading intention. A person will form an intention to deal in a Financial Instrument, an Accepted Virtual Asset or an Accepted Spot Commodity before doing so. His carrying out of his own intention will not of itself contravene section 92(2) (Insider Dealing).","In relation to Financial Instruments, Accepted Virtual Assets, Accepted Spot Commodities or Related Instruments which are not Commodity Derivatives, Inside Information is information of a Precise nature which— (a) is not generally available; (b) relates, directly or indirectly, to one or more Reporting Entities or Issuers of the Financial Instruments or to one or more of the Financial Instruments, Accepted Virtual Assets or Accepted Spot Commodities; and (c) would, if generally available, be likely to have a significant effect on the price of the Financial Instruments, Accepted Virtual Assets, Accepted Spot Commodities or Related Instruments.",,,,,
f6262fdf-da04-4294-9146-996caabd1756,Can the Appeals Panel make someone pay costs after a case?,"Yes, if the case is finished and the decision is upheld, they can make a party pay costs.","Costs in proceedings before the Appeals Panel. The Appeals Panel, on conclusion of any proceedings before it, may make an order (under section 229(2)(e) of FSMR) requiring a party to the appeal to pay a specified amount, being all or part of the costs of the proceedings, including those of any party to the proceedings. We will generally seek costs in matters that are referred to the Appeals Panel and where our decision has been upheld.","At the conclusion of any proceedings commenced under sections 226 and ‎227, the Appeals Panel may do one or more of the following— (a) exercise any of the powers of the Regulator under these Regulations or Rules made by the Regulator; (b) make an order requiring a party to the reference to cease and desist from any contravention of these Regulations or Rules; (c) make an order requiring the party to the reference to do an act or thing; (d) make an order prohibiting the party to the reference from holding office at any Body Corporate carrying on business in the Abu Dhabi Global Market; or (e) make an order requiring a party to the reference to pay a specified amount, being all or part of the costs of the reference, including those of any party to the reference. Costs ordered to be paid under this subsection shall be enforceable as a civil debt.",,,,,
f6bd735e-0dd7-44d9-8041-f438c007d516,Can an Issuer rely on information from someone else to defend against claims of misleading statements in their securities offer?,"Yes, if they reasonably relied on that information.","Regulatory treatment of tokens deemed to be Securities. The requirements for Offers of Securities fall under Sections 58 to 71 of FSMR and Chapter 4 of the Markets Rules (MKT). When an Issuer wishes to make an Offer of Securities to the Public in or from ADGM, these requirements include, for example, the obligation to publish a Prospectus under Section 61 of FSMR.",Misleading and deceptive statements or omissions. Defence of reasonable reliance on information given by another person,,,,,
f9360bba-d8c8-467d-ae3c-2e4f7dd5e1c6,What should a Mining Reporting Entity do when making a statement about Exploration Targets?,They need to follow a Mining Reporting Standard and include sustainability details in their Prospectus.,"In addition to complying with the requirements of Chapter 4, a Prospectus: (1) that includes a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets, must comply with Rule 11.2.1; and (2) must include details in relation to the Mining Reporting Entitys policies and practices in relation to operating in a sustainable manner, including: (i) the Mining Reporting Entitys policy with regards to environmental and social issues; (ii) impact of the Mining Reporting Entitys business practices on the environment and the communities in which it operates; and (iii) the environmental and social risks faced by the Mining Reporting Entity.","Requirements for all disclosures. A disclosure by a Mining Reporting Entity that includes a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets must be prepared in accordance with: (1) a Mining Reporting Standard; and (2) this chapter.",,,,,
fa2102da-6f15-42f5-84d5-8666167ec3ed,How does an Authorised Person figure out the qualifying Capital Resources of a Subsidiary for the group's total?,They must calculate the Total Risk Exposure Amount by adding up different risk amounts and subtract a specific percentage of the Subsidiary's Capital Resources.,"Qualifying Capital Resources included in consolidated Capital Resources. An Authorised Person must determine the amount of qualifying Capital Resources of a Subsidiary that is included in consolidated Capital Resources of its Financial Group by subtracting from the qualifying Capital Resources of that Subsidiary, the result of multiplying the amount referred to in (a) by the percentage referred to in (b): (a) the lesser of the following: (i) the amount of Capital Resources of the Subsidiary required to meet the sum of the Subsidiary's total Capital Requirement (on a solo basis) of 10.0% of its Total Risk Exposure Amount, calculated in accordance with Rule 3.5.7 and its Combined Buffer Requirement; or (ii) the amount of Capital Resources that relates to the Subsidiary that is required on a consolidated basis to meet the sum of its Financial Group's total Capital Requirement of 10.0% of its Total Risk Exposure Amount, calculated in accordance with Rule 3.5.7, and its Combined Buffer Requirement; (b) the qualifying Capital Resources of the Subsidiary, expressed as a percentage of all Capital Resources instruments of the Subsidiary that are included in its CET1, AT1 and T2 Capital items and the related retained earnings and Share premium accounts.","Total Risk Exposure Amount. An Authorised Person must calculate its Total Risk Exposure Amount, after taking into account the provisions of Rule 3.5.8, as the sum of: (a) the Credit RWA as calculated using Rule 4.8.1(2); (b) the Risk Exposure Amount associated with the Market Risk Capital Requirement; (c) the Risk Exposure Amount associated with the Operational Risk Capital Requirement; (d) the Risk Exposure Amount associated with the CVA Risk Capital Requirement; and (e) the Risk Exposure Amount associated with Displaced Commercial Risk Capital Requirement, where applicable, calculated in accordance with IFR Rule 5.4.5.",,,,,
03e8094a-5374-4e20-ba77-d4edb891b598,What risk weight must an Authorised Person apply to investments in hedge funds considered to have particularly high risks?,An Authorised Person must apply a risk weight of 150% to Exposures associated with particularly high risks.,"Exposures associated with particularly high risks. For the purposes of Rule 4.12.19, Exposures with particularly high risks must include the following Investments: (a) Investments in venture capital funds; (b) Investments in hedge funds or alternative investment funds, including but not limited to Private Equity Funds; (c) speculative immovable property financing; and (d) any Investments declared by the Regulator to constitute high risk for the purpose of this Rule.","Exposures associated with particularly high risks. An Authorised Person must apply a risk weight of 150% to Exposures, including Exposures in the form of Shares or Units in a Collective Investment Fund, that are associated with particularly high risks.",,,,,
08d5d5ab-3655-46c4-bab4-c58a5b966727,What must a Recognised Investment Exchange do when operating an MTF or OTF under the Spot Commodities Framework?,"A Recognised Investment Exchange operating an MTF or an OTF, must also operate a market that complies with the Recognition Requirements.","REGULATORY REQUIREMENTS - SPOT COMMODITY ACTIVITIES RIEs operating an MTF or OTF using Accepted Spot Commodities Pursuant to MIR Rule 3.4.1, an RIE may operate an MTF or OTF, provided that its Recognition Order includes a stipulation permitting it to do so. MIR Rule 3.4.2 requires that where such a stipulation is granted to an RIE, the RIE must meet the requirements of the Spot Commodities Framework in relation to operation of the MTF or OTF (using Spot Commodities) while the remainder of its operations must be operated in compliance with the MIR Rules.","A Recognised Investment Exchange operating an MTF or an OTF, must also operate a market that complies with the Recognition Requirements.",,,,,
0c278ef1-df9a-4b51-9e40-5379283b33bd,What must a Recognised Clearing House do to ensure its capital requirements for operational risks are compliant with both the use of the most recent audited information and the approaches specified in the PRU appendices?,"A Recognised Clearing House must calculate its capital requirement for operational risks using the most recent audited financial information and apply either the Basic Indicator Approach or, with Regulator approval, the Standardised or Alternative Standardised Approach as specified in Appendix 7.3 and Appendix 7 of PRU.","For the purposes of Rule 4.2.1, Recognised Clearing Houses shall use the most recent audited information from their annual financial statement and operational expenses shall be considered in accordance with International Financial Reporting Standards (IFRS).","A Recognised Clearing House shall hold capital more than or equal to the sum of capital calculated in respect of the following risks. (a) Winding down or restructuring activities. Six months' gross operational expenses. (b) Operational risks. A Recognised Clearing House shall calculate its capital requirement for operational risks using either the Basic Indicator Approach or, with prior authorisation from the Regulator, the Standardised Approach or the Alternative Standardised Approach, both as provided specifically in Appendix 7.3 and generally in Appendix 7 of PRU. (c) Credit, counterparty credit and market risks. A Recognised Clearing House shall calculate its capital requirements as the sum of 10% of its risk-weighted exposure amounts for credit and counterparty credit risk and its capital requirements for market risk calculated in accordance with Appendix 6 of PRU, subject to the following. (i) For the calculation of the risk-weighted exposure amounts for credit risk and counterparty credit risk, a Recognised Clearing House shall apply the Credit Risk Capital Requirement (CRCOM) method in section 4.8 of PRU. (ii) Where a Recognised Clearing House does not use its own resources, the Recognised Clearing House shall apply a risk weight of 250% to its exposure stemming from any contributions to the default fund of another Clearing house and a risk weight of 2% to any trade exposures with another Clearing house. (d) Business risk. A Recognised Clearing House shall submit to the Regulator for approval its own estimate of the capital necessary to cover losses resulting from business risk based on reasonably foreseeable adverse scenarios relevant to its business model. The capital requirement for business risk shall be equal to the approved estimate and shall be subject to a minimum amount of 25% of its annual gross operational expenses.",,,,,
0c8a389d-e1a5-454b-9934-982ca37eb771,What must a Prospectus include when it contains a statement about Exploration Targets to comply with both Rule 11.2.1 and the required Mining Reporting Standard?,It must include details on the Mining Reporting Entity's sustainable practices and comply with the Mining Reporting Standard and the chapter's requirements.,"In addition to complying with the requirements of Chapter 4, a Prospectus: (1) that includes a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets, must comply with Rule 11.2.1; and (2) must include details in relation to the Mining Reporting Entitys policies and practices in relation to operating in a sustainable manner, including: (i) the Mining Reporting Entitys policy with regards to environmental and social issues; (ii) impact of the Mining Reporting Entitys business practices on the environment and the communities in which it operates; and (iii) the environmental and social risks faced by the Mining Reporting Entity.","Requirements for all disclosures. A disclosure by a Mining Reporting Entity that includes a statement about Exploration Targets, Exploration Results, Mineral Resources, Ore Reserves or Production Targets must be prepared in accordance with: (1) a Mining Reporting Standard; and (2) this chapter.",,,,,
11dec7ce-e0a8-4a48-8ed7-07620a3839d1,Under what conditions must a Fund Manager change the name of a Fund that suggests it is an ADGM Green Fund?,The Fund Manager must change the name if the Regulator finds it undesirable or misleading.,"However, the Regulator considers greenwashing to present a material risk to one or more of its objectives set out in FSMR. Furthermore, pursuant to section 117 of FSMR, the Regulator has the power to make a direction if the name of a Fund, Sub-Fund or class of Units in a Fund is undesirable or misleading. Persons indicating that a Fund is pursuing green or climate transition objectives should therefore avoid using a name that suggests it is an ADGM Green Fund or ADGM Climate Transition Fund.","Power to make a Direction If, in the opinion of the Regulator, the name of a Fund or of a Sub Fund conflicts with the name of another Fund or Sub-Fund or is undesirable or misleading, it may direct the Fund Manager to change the name of the Fund or the Sub Fund.",,,,,
2814a7ee-4e37-4063-8df6-fce42266eca6,What must a Mining Reporting Entity include in a subsequent disclosure if the Production Target is wholly based on Inferred Mineral Resources?,"The subsequent disclosure must include a prominent statement about the low geological confidence and the uncertainty of achieving the Production Target, as outlined in the initial disclosure requirements.","If a Mining Reporting Entity made a disclosure under Rule 11.8.2, then any subsequent disclosure in relation to a Production Target need not include the information required to be disclosed by Rule 11.8.3 where the subsequent disclosure: (1) references the earlier disclosure that was in compliance with Rule 11.8.3; (2) contains a statement confirming that all the material assumptions in the initial disclosure, upon which the Production Target is based continue to apply and have not materially changed; (3) if the Production Target is wholly based upon Inferred Mineral Resources, includes an at least equally prominent, and proximate, statement about the disclosed Production Target to the effect of the statement set out in Rule 11.8.3(5)(d); and (4) if the Production Target is based in part upon an Exploration Target, includes an at least equally prominent, and proximate, statement about the disclosed Production Target to the effect of the statement set out in Rule 11.8.3(7)(b).","A Mining Reporting Entity’s disclosure pursuant to Rule 11.8.2 must include: (1) in relation to the assumptions used to determine the Production Target: (a) all material economic assumptions employed; or (b) if the Mining Reporting Entity considers the material economic assumptions to be commercially sensitive, a statement to that effect and an explanation of the methodology used to determine the material economic assumptions; and Guidance A Mining Reporting Entity that considers certain information relating to the material economic assumptions to be commercially sensitive should refer to paragraphs 47-54 of the Guidance on Mining and paragraphs 127 and 128 of the Guidance on Continuous Disclosure. (c) all other material assumptions utilised. (2) if forecast commodity prices have been used in the determination of the Production Target, a statement that such forecast commodity pricing was arrived at on reasonable grounds. (3) the proportions of the Production Target based on: (a) Probable Ore Reserves and Proved Ore Reserves; (b) Indicated Mineral Resources and Measured Mineral Resources; (c) Inferred Mineral Resources; and (d) an Exploration Target. (4) a statement that the respective proportions of Inferred Mineral Resources and the Exploration Target (if applicable) are not the determining factors in the viability of the Production Target and do not feature as a significant proportion in the early mine plan; (5) if the Production Target is wholly based on Inferred Mineral Resources: (a) an explanation as to why the Mining Reporting Entity believes it has a reasonable basis for disclosing a Production Target wholly based on Inferred Mineral Resources; (b) the level of confidence in relation to which the Inferred Mineral Resources are estimated and the basis for that level of confidence; (c) a Technical Study of a sufficient level of confidence to support the Production Target, prepared by, or under the supervision of, a named independent Competent Person(s); and (d) an at least equally prominent, and proximate, statement to the effect that: “The level of geological confidence associated with inferred mineral resources is low. Though further evaluation and/or exploration work is required to establish sufficient confidence that the production target will be met, there is no certainty that further evaluation and/or exploration work will result in the determination of indicated mineral resources or that the production target itself will be realised. The mining reporting entity’s production target is based on its current expectation of future results or events, and should not be solely relied upon by investors when making investment decisions.” Guidance Any statement about a Production Target will be deemed to be misleading unless the person making the statement has reasonable grounds for making the statement. The Regulator considers that it is only under exceptional circumstances that a Mining Reporting Entity might form a view that it has reasonable grounds for a Production Target to be wholly based on Inferred Mineral Resources. (6) if the Production Target is in part based on Inferred Mineral Resources, an at least equally prominent, and proximate, statement to the effect that: “The level of geological confidence associated with inferred mineral resources is low. There is no certainty that further evaluation and/or exploration work will result in the determination of indicated mineral resources or that the production target itself will be realised.” (7) if the Production Target is in part based on an Exploration Target: (a) a statement of the factors that lead the Mining Reporting Entity to believe that it has a reasonable basis for disclosing a Production Target based, in part, on an Exploration Target; and (b) an at least equally prominent, and proximate, statement to the effect that: “The potential quantity and grade of an Exploration Target is only conceptual in nature. There has been insufficient exploration to determine a Mineral Resource and there is no certainty that further exploration work will result in the determination of Mineral Resources or that the Production Target itself will be realised.”",,,,,
2b1a2646-2e71-4946-aeaa-f3c317111c5f,What must a Remote Body ensure regarding investor protection when the Regulator considers the jurisdiction's relevant law and practice?,A Remote Body must ensure that investors are afforded protection equivalent to that which they would receive if the body complied with the Recognition Requirements or MTF requirements.,"In considering whether it is satisfied as to the requirements mentioned in Rule 7.2.2(a) and (b), the Regulator shall have regard to: (a) the relevant law and practice of the jurisdiction in which the Applicant's head office is situated, including with respect to a Remote Clearing House Applicant, the equivalence of such laws to those set out in chapter 3, chapter 4 of Part 12, and Part 13 of FSMR; and (b) the Regulatory Provisions of the Applicant.","Remote Recognition Requirements A Remote Body must ensure that: (a) investors are afforded protection equivalent to that which they would be afforded if the body concerned were required to comply with the Recognition Requirements or MTF requirements, as applicable; (b) there are adequate procedures for dealing with a Person who is unable, or likely to become unable, to meet his obligations in respect of one or more Market Contracts connected with the Remote Body; (c) the Applicant is able and willing to co-operate with the Regulator through the sharing of information and in other ways; and (d) adequate arrangements exist for co-operation between the Regulator and those responsible for the supervision of the Applicant in the jurisdiction in which the Applicant's head office is situated.",,,,,
333f04d1-7507-463c-bed6-46c2fc5d4b9e,Under what conditions is an Authorised Person classified as Category 2 when their Financial Services Permission includes Dealing in Investments as Principal?,"An Authorised Person is in Category 2 if their permission includes Dealing in Investments as Principal, their activities are not limited as per Rule 1.3.3(1)(a)(i), and they do not meet the criteria for Categories 1 or 5.","An Authorised Person is in Category 2 if: (a) its Financial Services Permission authorises it to carry on one or both of the Regulated Activities of Providing Credit or Dealing in Investments as Principal (not as Matched Principal); (b) its dealing activities are not limited in scope as provided in Rule 1.3.3(1)(a)(i); and (c) it does not meet the criteria of Categories 1 or 5. Category 3A Guidance A Category 3A Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Dealing in Investments as Agent and the absence of authorisation for the activities specified in Rules 1.3.1 and 1.3.2 that are determinative of its belonging to Category 3A. Provided that an Authorised Person carries out the Regulated Activity of Dealing in Investments as Agent in a manner that is wholly incidental to the activity of Managing an Investment Fund or Managing Assets, the Authorised Person shall be regarded as falling within Category 3C.","An Authorised Person is in Category 2 if: (a) its Financial Services Permission authorises it to carry on one or both of the Regulated Activities of Providing Credit or Dealing in Investments as Principal (not as Matched Principal); (b) its dealing activities are not limited in scope as provided in Rule 1.3.3(1)(a)(i); and (c) it does not meet the criteria of Categories 1 or 5. Category 3A Guidance A Category 3A Authorised Person may be authorised to conduct other Regulated Activities, but it is the authorisation for Dealing in Investments as Agent and the absence of authorisation for the activities specified in Rules 1.3.1 and 1.3.2 that are determinative of its belonging to Category 3A. Provided that an Authorised Person carries out the Regulated Activity of Dealing in Investments as Agent in a manner that is wholly incidental to the activity of Managing an Investment Fund or Managing Assets, the Authorised Person shall be regarded as falling within Category 3C.",,,,,
4466d1e1-6171-4e13-a096-11f4d01c4aa9,"Under what conditions must a Mining Reporting Entity disclose material economic assumptions when they are considered commercially sensitive, and can a Reporting Entity choose to disclose a significant agreement to manage sensitive information?","A Mining Reporting Entity must disclose material economic assumptions when they are commercially sensitive by explaining the methodology used, and a Reporting Entity may choose to disclose a significant agreement to manage sensitive information.","A Mining Reporting Entitys disclosure pursuant to Rule 11.9.1 must include: (1) in relation to the assumptions used to determine the forecast financial information: (a) all material economic assumptions employed; (b) if the Mining Reporting Entity considers the material economic assumptions to be commercially sensitive, a statement to that effect and an explanation of the methodology used to determine the material economic assumptions; and Guidance A Mining Reporting Entity that considers certain information relating to the material economic assumptions to be commercially sensitive should refer to paragraphs 47-54 of the Guidance on Mining and paragraphs 127 and 128 of the Guidance on Continuous Disclosure. (c) all other material assumptions utilised. (2) the Production Target from which the forecast financial information is derived (including all the information contained in Rule 11.8.3).","DISCLOSURES – SYSTEMS, CONTROLS & CONTENT Commercially sensitive information Where a Listed Entity signs a significant agreement, it is generally open to a Reporting Entity to consider whether it will Disclose a copy of such agreement, if it wishes to do so. Making such a Disclosure will help reduce the amount of information about the significant agreement that needs to be included in its other Disclosure documents, and will also avoid any later issues about whether the significant terms of the agreement have been Disclosed.",,,,,
4529ed76-ec9e-4908-a810-27565a9a7985,Under what conditions must the Regulator immediately notify the Fund Manager of its decision regarding notice transmission?,"The Regulator must immediately notify the Fund Manager if it decides not to transmit a notice due to non-compliance or potential future non-compliance with applicable legislation, or if refraining is necessary to further its objectives.",The Regulator shall immediately notify the Fund Manager of its decision not to transmit a notice in accordance with Rule 3.1.5.,"The Regulator shall not transmit a notice under Rule 3.1.4‎(a): (a) if it considers that the Fund Manager or the Private Fund does not comply with, or it has reasonable grounds for determining that the Fund Manager or the Private Fund may in the future not comply with, applicable legislation including these Rules; or (b) if it considers that it is necessary and appropriate to refrain from doing so in order to further one or more of its objectives.",,,,,
487231fa-c06a-46fb-bdb7-f7a3ad6ac608,Under what conditions must a Listed Entity not issue Equity Securities without approval?,A Listed Entity must not issue Equity Securities without approval if the issuance exceeds the calculated maximum number based on the formula and is conditional on approval under Rule 9.7.1.,"An agreement to issue Equity Securities that is conditional on the holders of the Listed Entitys Ordinary Securities approving the issue under Rule 9.7.1 before the issue is made. If a Listed Entity relies on this exception, it must not issue the Equity Securities without such approval.","Restrictions on new Issues of Equity Securities . A Listed Entity must not issue, or agree to issue, more Equity Securities than the number calculated according to the following formula, without the approval of the holders of Ordinary Securities: Maximum number of Equity Securities = (20% * Base Amount) – Relevant Issues), where: Base Amount = the number of fully paid Ordinary Securities on issue as of the date 12 months before the date of issue or agreement (the “12 months Base Amount”), plus the number of: (1) fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an exception in Rule 9.7.4 other than exceptions (8), (15) or (16); (2) fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an exception in Rule 9.7.4 other than exception (15), where the agreement was: (i) entered into before the commencement of the 12 month period; or (ii) approved, or taken under the Rules to have been approved, under Rule 9.7.1 or Rule 9.7.5; and (3) any other fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement with approval under Rule 9.7.1 or Rule 9.7.5; Guidance The Base Amount may include fully paid Ordinary Securities issued in the 12 months before the date of issue or agreement under an agreement to issue Securities within Rule 9.7.4 exception (14) where the issue is subsequently approved under Rule 9.7.1. (4) partly paid Ordinary Securities that became fully paid in the 12 months before the date of issue or agreement, but subtracting the number of fully paid Ordinary Securities cancelled in the 12 months before the date of issue or agreement. Relevant Issues = the number of Equity Securities issued, or agreed to be issued, in the 12 months before the date of issue or agreement to issue other than: (a) with the approval of the holders of its Ordinary Securities under Rule 9.7.1 or Rule 9.7.5; or (b) under an exception in Rule 9.7.4.",,,,,
49f43a71-9f61-4531-b574-ba07b4693e3d,What must a Relevant Person consider when evaluating a customer's low-risk rating in relation to credible sources?,"A Relevant Person must consider whether the customer operates in a jurisdiction identified by credible sources, such as the FATF or IMF, as having effective systems to counter money laundering.","For the purposes of 7.1.3(1)(c), a credible source includes, but is not limited to, mutual evaluations, detailed assessment reports or follow-up reports issued by FATF, the IMF, the World Bank, the OECD and other International Organisations.","When undertaking a risk-based assessment of a customer and considering whether or not to assign a low-risk rating under ‎7.1.1(1), a Relevant Person must take into account all relevant risk factors that would reasonably apply to the customer, including but not limited to: (a) customer risk factors, including whether the customer is: (i) a public body or a publicly owned enterprise; (ii) resident, established, registered or conducts business in a geographical area or jurisdiction of lower risk (as set out in paragraph (c)); (iii) an Authorised Person or Recognised Body; (iv) a Regulated Financial Institution that is subject to regulation and supervision, including AML/TFS regulation and supervision, in a jurisdiction with AML/TFS regulations that are equivalent to the standards set out in the FATF Recommendations; (v) a Subsidiary of a Regulated Financial Institution referred to in (iv), if the law that applies to the Parent ensures that the Subsidiary also observes the same AML/TFS standards as its Parent; (vi) a company whose Securities are listed by the Regulator, another Financial Services Regulator or a Regulated Exchange, which is subject to disclosure obligations broadly equivalent to those set out in the Market Rules; (vii) a law firm, notary firm or other legal business that carries on its business in the ADGM; (viii) an accounting firm, insolvency firm, auditor or other audit firm that carries on its business in the ADGM; (b) product, service, transaction or delivery channel risk factors, including whether the product or service is: (i) a Contract of Insurance which is non-life insurance; (ii) a Contract of Insurance which is a life insurance product with no investment return or redemption or surrender value; (iii) an insurance policy for a pension scheme that does not provide for an early surrender option, and cannot be used as collateral; (iv) a pension, superannuation or similar scheme that satisfies the following conditions: (A) the scheme provides retirement benefits to employees; (B) contributions to the scheme are made by way of deductions from wages; and (C) the scheme rules do not permit the assignment of a member’s interest under the scheme; (v) a product where the risks of money laundering are adequately managed by other factors such as transaction limits or transparency of ownership; and (c) geographical and jurisdictional risk factors, including whether a country or countries: (i) are identified by credible sources as having effective systems to counter money laundering; (ii) are identified by credible sources as having a low level of corruption or other criminal activity, such as terrorism, money laundering, or the production and supply of illicit drugs; (iii) have been assessed by credible sources, as having: (A) requirements to counter money laundering that are consistent with the FATF Recommendations; and (B) effectively implement FATF Recommendations.",,,,,
4e0382c3-d476-4cff-b74d-0fb1a2c347eb,What must a Relevant Person do to ensure compliance when an Employee reports money laundering to a financial intelligence unit?,A Relevant Person must ensure that it does not prejudice an Employee who discloses any information regarding money laundering to the Regulator or to any other relevant body involved in the prevention of money laundering.,"The Regulator considers that a ""relevant body"" in Rule 4.8.1 would include the FIU, any other financial intelligence unit, the police, or an Abu Dhabi or Federal ministry or authority.",A Relevant Person must ensure that it does not prejudice an Employee who discloses any information regarding money laundering to the Regulator or to any other relevant body involved in the prevention of money laundering.,,,,,
54b3e0dd-d80b-4d93-8b9d-5ef3d95cdb7e,What must a Fund Manager do if an Exempt Fund no longer meets the private placement and Professional Client criteria?,The Fund Manager must apply for winding up or reclassify the fund as a Public Fund.,"If an Exempt Fund can no longer meet the relevant conditions set out in Rule 3.3.3 to be classified as an Exempt Fund, the Fund Manager of that Fund is required, under Section 112 of the FSMR, to apply for the winding up of that Fund. Alternatively, the Fund Manager may have that Fund moved to the classification of a Public Fund, which requires the satisfaction of the requirements and formalities specific to that type of Fund. An Exempt Fund may also, if it wishes to, convert to a Qualified Investor Fund provided it meets the conditions applicable to a Qualified Investor Fund in Rule 3.3.4.","A Domestic Fund is an Exempt Fund, if: (a) its Units are offered to persons only by way of a private placement; (b) all its Unitholders are persons who meet the criteria to be classified as Professional Clients; and (c) the initial subscription to be paid by a person to become a Unitholder is at least US$50,000, and it does not satisfy the conditions in Rule ‎3.3.4 below to be a Qualified Investor Fund.",,,,,
6903742b-a653-4932-ac8d-2bb51412d02a,What must a person ensure when disseminating information about a Financial Instrument to avoid giving a false impression?,The person must ensure they do not disseminate information that they know or could reasonably be expected to know is false or misleading.,"Knowledge that the information is false or misleading. Section 92(6) requires that the person who disseminates the information either knows or could reasonably be expected to know that the information is false or misleading. That is, it sets out either a subjective or objective test relating to knowledge that must be met.","The fifth is where the Behaviour consists of the dissemination of information by any means which gives, or is likely to give, a false or misleading impression as to a Financial Instrument, an Accepted Virtual Asset or an Accepted Spot Commodity by a person who knew or could reasonably be expected to have known that the information was false or misleading.",,,,,
